record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123
S,EEU,D,,,,,CEN,ZG,11460,VDHW,N23090600,E113250000,,N23090600,E113250000,W0030,00354,2,,555,WGE,CENCUN,SEEUD        CEN   ZG111460VDHW N23090600E113250000    N23090600E113250000W0030003542  555WGECENCUN                        ,S,Simulation application continuation,SEEUD        CEN   ZG2S    UN                                             W003300354                                       
S,EEU,D,,,,,CGO,ZH,11450,VDHW,N34310600,E113503600,,N34310600,E113503600,W0040,00518,2,,523,WGE,XINZHENG,SEEUD        CGO   ZH111450VDHW N34310600E113503600    N34310600E113503600W0040005182  523WGEXINZHENG                      ,S,Simulation application continuation,SEEUD        CGO   ZH2S    UN                                             W005600518                                       
S,EEU,D,,,,,CGT,ZS,11250,VDLW,N31123600,E121113600,,N31123600,E121113600,W0060,00079,1,,362,WGE,CHONGGU,SEEUD        CGT   ZS111250VDLW N31123600E121113600    N31123600E121113600W0060000791  362WGECHONGGU                       ,S,Simulation application continuation,SEEUD        CGT   ZS2S    UN                                             W006500079                                       
S,EEU,D,,,,,CHF,ZY,11550,VDHW,N42112400,E118484200,,N42112400,E118484200,W0090,02454,2,,464,WGE,CHIFENG,SEEUD        CHF   ZY111550VDHW N42112400E118484200    N42112400E118484200W0090024542  464WGECHIFENG                       ,S,Simulation application continuation,SEEUD        CHF   ZY2S    UN                                             W008802454                                       
S,EEU,D,,,,,CHG,ZY,11450,VDHW,N41321200,E120260000,,N41321200,E120260000,W0080,00600,2,,523,WGE,CHAOYANG,SEEUD        CHG   ZY111450VDHW N41321200E120260000    N41321200E120260000W0080006002  523WGECHAOYANG                      ,S,Simulation application continuation,SEEUD        CHG   ZY2S    UN                                             W009000600                                       
S,EEU,D,,,,,CHI,ZY,11680,VDHW,N39160000,E122370000,,N39160000,E122370000,W0080,00151,2,,512,WGE,CHANGHAI,SEEUD        CHI   ZY111680VDHW N39160000E122370000    N39160000E122370000W0080001512  512WGECHANGHAI                      ,S,Simulation application continuation,SEEUD        CHI   ZY2S    UN                                             W008800151                                       
S,EEU,D,,,,,CHU,LR,10920,DH,,,CHU,N46105900,E024491390,,02500,2,,376,WGE,DEALUL CIUHII,SEEUD        CHU   LR110920 DH                     CHU N46105900E024491390     025002  376WGEDEALUL CIUHII                 ,S,Simulation application continuation,SEEUD        CHU   LR2S    UU                                             E0064                                            
S,EEU,D,,,,,CIC,LR,11225,DH,,,CIC,N46194040,E023321100,,03400,2,,430,WGE,CICAU,SEEUD        CIC   LR111225 DH                     CIC N46194040E023321100     034002  430WGECICAU                         ,S,Simulation application continuation,SEEUD        CIC   LR2S    UN                                             E0063                                            
S,EEU,D,,,,,CKG,ZU,11610,VDHW,N29444800,E106391200,,N29444800,E106391200,W0030,01371,2,,514,WGE,JIANGBEI,SEEUD        CKG   ZU111610VDHW N29444800E106391200    N29444800E106391200W0030013712  514WGEJIANGBEI                      ,S,Simulation application continuation,SEEUD        CKG   ZU2S    UN                                             W002901371                                       
S,EEU,D,,,,,CLJ,LR,11120,VDHW,N46480060,E023471410,,N46480060,E023471410,E0050,01600,2,,416,WGE,CLUJ NAPOCA,SEEUD        CLJ   LR111120VDHW N46480060E023471410    N46480060E023471410E0050016002  416WGECLUJ NAPOCA                   ,S,Simulation application continuation,SEEUD        CLJ   LR2S    UY                                             E0064                                            
S,EEU,D,,,,,CMP,EP,11450,VDH,N52080000,E016430900,,N52080000,E016430900,E0050,00300,2,,527,WGE,CZEMPIN,SEEUD        CMP   EP111450VDH  N52080000E016430900    N52080000E016430900E0050003002  527WGECZEMPIN                       ,S,Simulation application continuation,SEEUD        CMP   EP2S    UU                                             E005900300                                       
S,EEU,D,,,,,CND,LR,11270,VDH,N44170800,E028284200,,N44170800,E028284200,E0070,00300,2,,486,WGE,CONSTANTA,SEEUD        CND   LR111270VDH  N44170800E028284200    N44170800E028284200E0070003002  486WGECONSTANTA                     ,S,Simulation application continuation,SEEUD        CND   LR2S    UU                                             E006600300                                       
S,EEU,D,,,,,CNI,LR,11560,DH,,,CNI,N45425800,E020542700,,00300,2,,297,WGE,CENEI,SEEUD        CNI   LR111560 DH                     CNI N45425800E020542700     003002  297WGECENEI                         ,S,Simulation application continuation,SEEUD        CNI   LR2S    UN                                             E0058                                            
S,EEU,D,,,,,COM,LR,11080,DH,,,COM,N44103290,E026085870,,00400,2,,261,WGE,COMANA,SEEUD        COM   LR111080 DH                     COM N44103290E026085870     004002  261WGECOMANA                        ,S,Simulation application continuation,SEEUD        COM   LR2S    UN                                             E0063                                            
S,EEU,D,,,,,CON,ZG,11300,VDHW,N23351800,E113351200,,N23351800,E113351200,W0030,00253,2,,542,WGE,CONGHUA,SEEUD        CON   ZG111300VDHW N23351800E113351200    N23351800E113351200W0030002532  542WGECONGHUA                       ,S,Simulation application continuation,SEEUD        CON   ZG2S    UN                                             W003400253                                       
S,EEU,D,,,,,CRT,LZ,11675,DH,,,CRT,N48540020,E019441500,,04623,2,,491,WGE,CERTOVICA,SEEUD        CRT   LZ111675 DH                     CRT N48540020E019441500     046232  491WGECERTOVICA                     ,S,Simulation application continuation,SEEUD        CRT   LZ2S    UN                                             E0060                                            
S,EEU,D,,,,,CRV,LR,11020,VDH,N44190700,E023552190,,N44190700,E023552190,E0050,00600,2,,368,WGE,CRAIOVA,SEEUD        CRV   LR111020VDH  N44190700E023552190    N44190700E023552190E0050006002  368WGECRAIOVA                       ,S,Simulation application continuation,SEEUD        CRV   LR2S    UN                                             E006000600                                       
S,EEU,D,,,,,CSS,ZG,11060,VDHW,N23314800,E116290000,,N23314800,E116290000,W0040,00066,2,,,WGE,CHAOSHAN,SEEUD        CSS   ZG111060VDHW N23314800E116290000    N23314800E116290000W0040000662     WGECHAOSHAN                      ,S,Simulation application continuation,SEEUD        CSS   ZG2S    UY                                             W003900066                                       
S,EEU,D,,,,,CTU,ZU,11570,VDHW,N30342400,E103563600,,N30342400,E103563600,W0020,01657,2,,467,WGE,SHUANGLIU,SEEUD        CTU   ZU111570VDHW N30342400E103563600    N30342400E103563600W0020016572  467WGESHUANGLIU                     ,S,Simulation application continuation,SEEUD        CTU   ZU2S    UN                                             W002401657                                       
S,EEU,D,,,,,CZA,EP,11700,DH,,,CZA,N53302800,E016180400,,00600,2,,491,WGE,CZAPLINEK,SEEUD        CZA   EP111700 DH                     CZA N53302800E016180400     006002  491WGECZAPLINEK                     ,S,Simulation application continuation,SEEUD        CZA   EP2S    UN                                             E0060                                            
S,EEU,D,,,,,CZH,ZU,11450,VDHW,N30384200,E103411200,,N30384200,E103411200,W0020,01624,2,,563,WGE,CHONGZHOU,SEEUD        CZH   ZU111450VDHW N30384200E103411200    N30384200E103411200W0020016242  563WGECHONGZHOU                     ,S,Simulation application continuation,SEEUD        CZH   ZU2S    UN                                             W002301624                                       
S,EEU,D,,,,,CZO,ZS,11380,VDHW,N31551947,E119463297,,N31551947,E119463297,W0040,00052,2,,468,WGE,CHANGZHOU,SEEUD        CZO   ZS111380VDHW N31551947E119463297    N31551947E119463297W0040000522  468WGECHANGZHOU                     ,S,Simulation application continuation,SEEUD        CZO   ZS2S    UN                                             W006400052                                       
S,EEU,D,,,,,DAL,ZP,11260,VDHW,N25383600,E100192400,,N25383600,E100192400,W0010,07215,2,,543,WGE,DALI,SEEUD        DAL   ZP111260VDHW N25383600E100192400    N25383600E100192400W0010072152  543WGEDALI                          ,S,Simulation application continuation,SEEUD        DAL   ZP2S    UN                                             W001407215                                       
S,EEU,D,,,,,DAR,EP,11420,VDHW,N54243700,E016231700,,N54243700,E016231700,E0040,00100,2,,386,WGE,DARLOWO,SEEUD        DAR   EP111420VDHW N54243700E016231700    N54243700E016231700E0040001002  386WGEDARLOWO                       ,S,Simulation application continuation,SEEUD        DAR   EP2S    UN                                             E006100100                                       
S,EEU,D,,,,,DAR,ZM,11570,DL,,,DAR,N49293400,E105593300,,03150,1,,,WGE,DARKHAN,SEEUD        DAR   ZM111570 DL                     DAR N49293400E105593300     031501     WGEDARKHAN                       ,S,Simulation application continuation,SEEUD        DAR   ZM2S    UN                                             W0053                                            
S,EEU,D,,,,,DBA,ZJ,11540,VDHW,N19094200,E110263000,,N19094200,E110263000,W0020,00108,2,,207,WGE,BOAO,SEEUD        DBA   ZJ111540VDHW N19094200E110263000    N19094200E110263000W0020001082  207WGEBOAO                          ,S,Simulation application continuation,SEEUD        DBA   ZJ2S    UN                                             W002100108                                       
S,EEU,D,,,,,DBE,UT,11420,DH,,,DBE,N38323040,E068491900,,02559,2,,,WGE,DUSHANBE,SEEUD        DBE   UT111420 DH                     DBE N38323040E068491900     025592     WGEDUSHANBE                      ,S,Simulation application continuation,SEEUD        DBE   UT2S    UN                                             E0047                                            
S,EEU,D,,,,,DBL,ZY,11540,VDHW,N38574200,E121341200,,N38574200,E121341200,W0070,00194,2,,598,WGE,DALIAN,SEEUD        DBL   ZY111540VDHW N38574200E121341200    N38574200E121341200W0070001942  598WGEDALIAN                        ,S,Simulation application continuation,SEEUD        DBL   ZY2S    UN                                             W008600194                                       
S,EEU,D,,,,,DCD,ZH,11425,VDHW,N30262400,E114093000,,N30262400,E114093000,W0050,00164,2,,,WGE,CAIDIAN,SEEUD        DCD   ZH111425VDHW N30262400E114093000    N30262400E114093000W0050001642     WGECAIDIAN                       ,S,Simulation application continuation,SEEUD        DCD   ZH2S    UN                                             W004800164                                       
S,EEU,D,,,,,DCH,ZU,11330,VDHW,N30311800,E097083000,,N30311800,E097083000,W0010,14180,2,,,WGE,BANGDA,SEEUD        DCH   ZU111330VDHW N30311800E097083000    N30311800E097083000W0010141802     WGEBANGDA                        ,S,Simulation application continuation,SEEUD        DCH   ZU2S    UN                                             W001014180                                       
S,EEU,D,,,,,DDG,ZY,11390,VDHW,N40152400,E124170000,,N40152400,E124170000,W0080,00321,2,,426,WGE,DANDONG,SEEUD        DDG   ZY111390VDHW N40152400E124170000    N40152400E124170000W0080003212  426WGEDANDONG                       ,S,Simulation application continuation,SEEUD        DDG   ZY2S    UN                                             W009400321                                       
S,EEU,D,,,,,DEM,UE,11380,VDHW,N62322800,E114011500,,N62322800,E114011500,W0120,01378,2,,427,WGE,MIRNY,SEEUD        DEM   UE111380VDHW N62322800E114011500    N62322800E114011500W0120013782  427WGEMIRNY                         ,S,Simulation application continuation,SEEUD        DEM   UE2S    UN                                             W012001378                                       
S,EEU,D,,,,,DGP,EV,11410,VDLW,N55565000,E026403200,,N55565000,E026403200,E0059,00400,1,,294,WGE,DAUGAVPILS,SEEUD        DGP   EV111410VDLW N55565000E026403200    N55565000E026403200E0059004001  294WGEDAUGAVPILS                    ,S,Simulation application continuation,SEEUD        DGP   EV2S    UN                                             E009400400                                       
S,EEU,D,,,,,DHB,ZH,11445,VDHW,N30415400,E113581800,,N30415400,E113581800,W0050,00328,2,,441,WGE,HEBAOHU,SEEUD        DHB   ZH111445VDHW N30415400E113581800    N30415400E113581800W0050003282  441WGEHEBAOHU                       ,S,Simulation application continuation,SEEUD        DHB   ZH2S    UN                                             W004800328                                       
S,EEU,D,,,,,DHC,ZB,11230,VDHW,N41074200,E118024800,,N41074200,E118024800,W0060,02254,2,,491,WGE,CHENGDE,SEEUD        DHC   ZB111230VDHW N41074200E118024800    N41074200E118024800W0060022542  491WGECHENGDE                       ,S,Simulation application continuation,SEEUD        DHC   ZB2S    UN                                             W008302254                                       
S,EEU,D,,,,,DHN,ZY,11650,VDHW,N41384200,E122065400,,N41384200,E122065400,W0080,00001,2,,460,WGE,DAHUSHAN,SEEUD        DHN   ZY111650VDHW N41384200E122065400    N41384200E122065400W0080000012  460WGEDAHUSHAN                      ,S,Simulation application continuation,SEEUD        DHN   ZY2S    UN                                             W0094                                            
S,EEU,D,,,,,DHP,ZH,11375,VDHW,N30521200,E114281200,,N30521200,E114281200,W0050,00180,2,,,WGE,HUANGPI,SEEUD        DHP   ZH111375VDHW N30521200E114281200    N30521200E114281200W0050001802     WGEHUANGPI                       ,S,Simulation application continuation,SEEUD        DHP   ZH2S    UN                                             W005000180                                       
S,EEU,D,,,,,DIA,EP,11795,DH,,,DIA,N53044600,E021103200,,00500,2,,403,WGE,DZIALYN,SEEUD        DIA   EP111795 DH                     DIA N53044600E021103200     005002  403WGEDZIALYN                       ,S,Simulation application continuation,SEEUD        DIA   EP2S    UU                                             E0071                                            
